"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2020","7,340.00","7,322.55","7,347.95","7,316.40","","0.83%"
"11/23/2020","7,279.50","7,246.85","7,289.15","7,238.45","","1.18%"
"11/20/2020","7,194.85","7,173.40","7,224.80","7,127.65","","0.89%"
"11/19/2020","7,131.70","7,143.75","7,246.10","7,102.60","","-0.45%"
"11/18/2020","7,163.65","7,064.55","7,167.85","7,057.95","","1.43%"
"11/17/2020","7,062.35","7,004.40","7,067.65","6,995.10","","1.83%"
"11/13/2020","6,935.20","6,868.55","6,940.00","6,854.60","","0.94%"
"11/12/2020","6,870.65","6,847.05","6,882.60","6,835.15","","0.53%"
"11/11/2020","6,834.60","6,843.30","6,890.20","6,788.45","","0.26%"
"11/10/2020","6,817.10","6,856.65","6,858.65","6,779.70","","0.19%"
"11/09/2020","6,803.85","6,800.60","6,808.90","6,743.40","","0.82%"
"11/06/2020","6,748.45","6,724.35","6,772.25","6,713.20","","0.67%"
"11/05/2020","6,703.75","6,639.40","6,709.60","6,628.00","","1.75%"
"11/04/2020","6,588.35","6,561.60","6,593.70","6,528.80","","0.50%"
"11/03/2020","6,555.70","6,539.40","6,567.75","6,538.60","","0.74%"
"11/02/2020","6,507.25","6,521.80","6,534.95","6,473.70","","0.19%"
"10/30/2020","6,494.70","6,482.40","6,544.15","6,436.65","","0.39%"
"10/29/2020","6,469.30","6,455.20","6,476.20","6,411.80","","-0.37%"
"10/28/2020","6,493.25","6,555.50","6,579.80","6,479.05","","-0.82%"
"10/27/2020","6,546.65","6,480.15","6,554.10","6,425.15","","1.13%"
"10/26/2020","6,473.55","6,591.70","6,592.50","6,460.00","","-1.45%"
"10/23/2020","6,568.75","6,565.75","6,591.25","6,550.95","","0.68%"
"10/22/2020","6,524.60","6,470.60","6,539.50","6,464.70","","0.69%"
"10/21/2020","6,480.15","6,491.55","6,527.35","6,417.70","","0.19%"
"10/20/2020","6,468.10","6,422.65","6,472.80","6,410.50","","0.52%"
"10/19/2020","6,434.55","6,434.45","6,442.45","6,391.00","","0.60%"
"10/16/2020","6,396.00","6,358.55","6,401.10","6,319.40","","1.02%"
"10/15/2020","6,331.65","6,441.90","6,469.30","6,320.70","","-1.52%"
"10/14/2020","6,429.15","6,437.50","6,445.90","6,390.00","","-0.16%"
"10/13/2020","6,439.25","6,466.50","6,481.80","6,432.85","","-0.47%"
"10/12/2020","6,469.65","6,522.10","6,544.65","6,451.80","","-0.50%"
"10/09/2020","6,502.45","6,532.40","6,546.80","6,495.00","","-0.24%"
"10/08/2020","6,517.95","6,552.90","6,567.55","6,494.20","","-0.11%"
"10/07/2020","6,525.10","6,569.60","6,569.80","6,515.50","","-0.54%"
"10/06/2020","6,560.70","6,567.10","6,581.80","6,541.65","","0.55%"
"10/05/2020","6,525.00","6,564.45","6,573.90","6,508.75","","-0.08%"
"10/01/2020","6,530.10","6,532.55","6,556.25","6,517.70","","0.75%"
"09/30/2020","6,481.45","6,496.40","6,501.15","6,452.55","","0.12%"
"09/29/2020","6,473.95","6,523.35","6,537.40","6,437.20","","-0.12%"
"09/28/2020","6,481.50","6,374.60","6,490.25","6,366.85","","2.72%"
"09/25/2020","6,309.85","6,214.20","6,319.50","6,166.45","","2.49%"
