"Date","Price","Open","High","Low","Vol.","Change %"
"17-02-2025","34,217.48","34,217.48","34,217.48","34,217.48","","0.13%"
"14-02-2025","34,172.38","34,172.38","34,172.38","34,172.38","","-0.44%"
"13-02-2025","34,324.31","34,324.31","34,324.31","34,324.31","","-0.06%"
"12-02-2025","34,344.93","34,344.93","34,344.93","34,344.93","","-0.06%"
"11-02-2025","34,364.39","34,364.39","34,364.39","34,364.39","","-1.33%"
"10-02-2025","34,825.87","34,825.87","34,825.87","34,825.87","","-0.76%"
"07-02-2025","35,091.50","35,091.50","35,091.50","35,091.50","","-0.15%"
"06-02-2025","35,143.08","35,143.08","35,143.08","35,143.08","","-0.38%"
"05-02-2025","35,277.70","35,277.70","35,277.70","35,277.70","","-0.18%"
"04-02-2025","35,341.64","35,341.64","35,341.64","35,341.64","","1.62%"
"03-02-2025","34,778.66","34,778.66","34,778.66","34,778.66","","-0.52%"
"01-02-2025","34,958.89","34,958.89","34,958.89","34,958.89","","-0.11%"
"31-01-2025","34,998.01","34,998.01","34,998.01","34,998.01","","1.14%"
"30-01-2025","34,603.40","34,603.40","34,603.40","34,603.40","","0.37%"
"29-01-2025","34,474.80","34,474.80","34,474.80","34,474.80","","0.91%"
"28-01-2025","34,165.22","34,165.22","34,165.22","34,165.22","","0.56%"
"27-01-2025","33,974.58","33,974.58","33,974.58","33,974.58","","-1.14%"
"24-01-2025","34,366.04","34,366.04","34,366.04","34,366.04","","-0.49%"
"23-01-2025","34,534.46","34,534.46","34,534.46","34,534.46","","0.22%"
"22-01-2025","34,460.03","34,460.03","34,460.03","34,460.03","","0.57%"
"21-01-2025","34,265.55","34,265.55","34,265.55","34,265.55","","-1.37%"
"20-01-2025","34,741.89","34,741.89","34,741.89","34,741.89","","0.61%"
"17-01-2025","34,531.21","34,531.21","34,531.21","34,531.21","","-0.37%"
"16-01-2025","34,660.67","34,660.67","34,660.67","34,660.67","","0.42%"
"15-01-2025","34,514.06","34,514.06","34,514.06","34,514.06","","0.16%"
"14-01-2025","34,458.87","34,458.87","34,458.87","34,458.87","","0.39%"
"13-01-2025","34,324.87","34,324.87","34,324.87","34,324.87","","-1.47%"
"10-01-2025","34,838.66","34,838.66","34,838.66","34,838.66","","-0.40%"
"09-01-2025","34,979.91","34,979.91","34,979.91","34,979.91","","-0.69%"
"08-01-2025","35,221.43","35,221.43","35,221.43","35,221.43","","-0.08%"
"07-01-2025","35,249.64","35,249.64","35,249.64","35,249.64","","0.39%"
"06-01-2025","35,113.04","35,113.04","35,113.04","35,113.04","","-1.62%"
"03-01-2025","35,690.96","35,690.96","35,690.96","35,690.96","","-0.76%"
"02-01-2025","35,964.43","35,964.43","35,964.43","35,964.43","","1.88%"
"01-01-2025","35,301.63","35,301.63","35,301.63","35,301.63","","0.41%"
"31-12-2024","35,155.77","35,155.77","35,155.77","35,155.77","","0.00%"
"30-12-2024","35,155.94","35,155.94","35,155.94","35,155.94","","-0.71%"
"27-12-2024","35,406.50","35,406.50","35,406.50","35,406.50","","0.27%"
"26-12-2024","35,312.50","35,312.50","35,312.50","35,312.50","","0.10%"
"24-12-2024","35,278.97","35,278.97","35,278.97","35,278.97","","-0.11%"
"23-12-2024","35,317.36","35,317.36","35,317.36","35,317.36","","0.70%"
"20-12-2024","35,070.59","35,070.59","35,070.59","35,070.59","","-1.52%"
"19-12-2024","35,612.11","35,612.11","35,612.11","35,612.11","","-1.02%"
"18-12-2024","35,979.58","35,979.58","35,979.58","35,979.58","","-0.56%"
"17-12-2024","36,183.53","36,183.53","36,183.53","36,183.53","","-1.35%"
"16-12-2024","36,677.48","36,677.48","36,677.48","36,677.48","","-0.40%"
"13-12-2024","36,826.27","36,826.27","36,826.27","36,826.27","","0.89%"
"12-12-2024","36,499.75","36,499.75","36,499.75","36,499.75","","-0.38%"
"11-12-2024","36,638.14","36,638.14","36,638.14","36,638.14","","0.13%"
"10-12-2024","36,590.98","36,590.98","36,590.98","36,590.98","","-0.04%"
"09-12-2024","36,604.29","36,604.29","36,604.29","36,604.29","","-0.24%"
"06-12-2024","36,691.68","36,691.68","36,691.68","36,691.68","","-0.12%"
"05-12-2024","36,737.18","36,737.18","36,737.18","36,737.18","","0.98%"
"04-12-2024","36,378.91","36,378.91","36,378.91","36,378.91","","0.04%"
"03-12-2024","36,363.63","36,363.63","36,363.63","36,363.63","","0.75%"
"02-12-2024","36,094.39","36,094.39","36,094.39","36,094.39","","0.60%"
"29-11-2024","35,878.82","35,878.82","35,878.82","35,878.82","","0.91%"
"28-11-2024","35,556.27","35,556.27","35,556.27","35,556.27","","-1.49%"
"27-11-2024","36,092.65","36,092.65","36,092.65","36,092.65","","0.33%"
"26-11-2024","35,973.11","35,973.11","35,973.11","35,973.11","","-0.11%"
"25-11-2024","36,013.85","36,013.85","36,013.85","36,013.85","","1.32%"
"22-11-2024","35,546.01","35,546.01","35,546.01","35,546.01","","2.39%"
"21-11-2024","34,717.32","34,717.32","34,717.32","34,717.32","","-0.72%"
"19-11-2024","34,968.00","34,968.00","34,968.00","34,968.00","","0.28%"
"18-11-2024","34,871.21","34,871.21","34,871.21","34,871.21","","-0.34%"
"14-11-2024","34,988.48","34,988.48","34,988.48","34,988.48","","-0.09%"
"13-11-2024","35,020.93","35,020.93","35,020.93","35,020.93","","-1.36%"
"12-11-2024","35,503.11","35,503.11","35,503.11","35,503.11","","-1.07%"
"11-11-2024","35,886.42","35,886.42","35,886.42","35,886.42","","-0.03%"
"08-11-2024","35,896.71","35,896.71","35,896.71","35,896.71","","-0.21%"
"07-11-2024","35,972.74","35,972.74","35,972.74","35,972.74","","-1.16%"
"06-11-2024","36,393.85","36,393.85","36,393.85","36,393.85","","1.14%"
"05-11-2024","35,982.96","35,982.96","35,982.96","35,982.96","","0.91%"
"04-11-2024","35,659.07","35,659.07","35,659.07","35,659.07","","-1.27%"
"01-11-2024","36,118.25","36,118.25","36,118.25","36,118.25","","0.41%"
"31-10-2024","35,971.14","35,971.14","35,971.14","35,971.14","","-0.54%"
"30-10-2024","36,165.43","36,165.43","36,165.43","36,165.43","","-0.51%"
"29-10-2024","36,352.63","36,352.63","36,352.63","36,352.63","","0.59%"
"28-10-2024","36,138.03","36,138.03","36,138.03","36,138.03","","0.65%"
"25-10-2024","35,902.92","35,902.92","35,902.92","35,902.92","","-0.90%"
"24-10-2024","36,227.52","36,227.52","36,227.52","36,227.52","","-0.15%"
"23-10-2024","36,281.10","36,281.10","36,281.10","36,281.10","","-0.15%"
"22-10-2024","36,335.46","36,335.46","36,335.46","36,335.46","","-1.24%"
"21-10-2024","36,789.95","36,789.95","36,789.95","36,789.95","","-0.29%"
"18-10-2024","36,898.25","36,898.25","36,898.25","36,898.25","","0.43%"
"17-10-2024","36,740.30","36,740.30","36,740.30","36,740.30","","-0.89%"
"16-10-2024","37,068.99","37,068.99","37,068.99","37,068.99","","-0.34%"
"15-10-2024","37,196.69","37,196.69","37,196.69","37,196.69","","-0.28%"
"14-10-2024","37,301.50","37,301.50","37,301.50","37,301.50","","0.66%"
"11-10-2024","37,058.49","37,058.49","37,058.49","37,058.49","","-0.14%"
"10-10-2024","37,109.26","37,109.26","37,109.26","37,109.26","","0.07%"
"09-10-2024","37,084.75","37,084.75","37,084.75","37,084.75","","-0.12%"
"08-10-2024","37,131.07","37,131.07","37,131.07","37,131.07","","0.88%"
"07-10-2024","36,808.37","36,808.37","36,808.37","36,808.37","","-0.87%"
"04-10-2024","37,133.25","37,133.25","37,133.25","37,133.25","","-0.93%"
"03-10-2024","37,482.84","37,482.84","37,482.84","37,482.84","","-2.12%"
"01-10-2024","38,294.54","38,294.54","38,294.54","38,294.54","","-0.05%"
"30-09-2024","38,315.21","38,315.21","38,315.21","38,315.21","","-1.41%"
"27-09-2024","38,861.64","38,861.64","38,861.64","38,861.64","","-0.14%"
"26-09-2024","38,916.76","38,916.76","38,916.76","38,916.76","","0.81%"
"25-09-2024","38,602.21","38,602.21","38,602.21","38,602.21","","0.25%"
"24-09-2024","38,507.55","38,507.55","38,507.55","38,507.55","","0.01%"
"23-09-2024","38,505.51","38,505.51","38,505.51","38,505.51","","0.57%"
"20-09-2024","38,285.67","38,285.67","38,285.67","38,285.67","","1.48%"
"19-09-2024","37,728.83","37,728.83","37,728.83","37,728.83","","0.15%"
"18-09-2024","37,672.03","37,672.03","37,672.03","37,672.03","","-0.16%"
"17-09-2024","37,732.87","37,732.87","37,732.87","37,732.87","","0.14%"
"16-09-2024","37,681.24","37,681.24","37,681.24","37,681.24","","0.11%"
"13-09-2024","37,640.80","37,640.80","37,640.80","37,640.80","","-0.13%"
"12-09-2024","37,688.90","37,688.90","37,688.90","37,688.90","","1.89%"
"11-09-2024","36,990.52","36,990.52","36,990.52","36,990.52","","-0.49%"
"10-09-2024","37,172.57","37,172.57","37,172.57","37,172.57","","0.42%"
"09-09-2024","37,017.15","37,017.15","37,017.15","37,017.15","","0.34%"
"06-09-2024","36,892.07","36,892.07","36,892.07","36,892.07","","-1.17%"
"05-09-2024","37,326.99","37,326.99","37,326.99","37,326.99","","-0.21%"
"04-09-2024","37,406.55","37,406.55","37,406.55","37,406.55","","-0.32%"
"03-09-2024","37,526.97","37,526.97","37,526.97","37,526.97","","0.00%"
"02-09-2024","37,525.28","37,525.28","37,525.28","37,525.28","","0.17%"
"30-08-2024","37,461.73","37,461.73","37,461.73","37,461.73","","0.33%"
"29-08-2024","37,337.09","37,337.09","37,337.09","37,337.09","","0.40%"
"28-08-2024","37,189.27","37,189.27","37,189.27","37,189.27","","0.14%"
"27-08-2024","37,137.91","37,137.91","37,137.91","37,137.91","","0.03%"
"26-08-2024","37,127.30","37,127.30","37,127.30","37,127.30","","0.76%"
"23-08-2024","36,849.02","36,849.02","36,849.02","36,849.02","","0.06%"
"22-08-2024","36,828.50","36,828.50","36,828.50","36,828.50","","0.17%"
"21-08-2024","36,767.19","36,767.19","36,767.19","36,767.19","","0.29%"
"20-08-2024","36,661.24","36,661.24","36,661.24","36,661.24","","0.51%"
"19-08-2024","36,473.95","36,473.95","36,473.95","36,473.95","","0.16%"
"16-08-2024","36,415.85","36,415.85","36,415.85","36,415.85","","1.67%"
"14-08-2024","35,817.89","35,817.89","35,817.89","35,817.89","","0.02%"
"13-08-2024","35,810.83","35,810.83","35,810.83","35,810.83","","-0.85%"
"12-08-2024","36,119.45","36,119.45","36,119.45","36,119.45","","-0.02%"
"09-08-2024","36,126.23","36,126.23","36,126.23","36,126.23","","1.04%"
"08-08-2024","35,753.12","35,753.12","35,753.12","35,753.12","","-0.74%"
"07-08-2024","36,020.75","36,020.75","36,020.75","36,020.75","","1.31%"
"06-08-2024","35,554.15","35,554.15","35,554.15","35,554.15","","-0.26%"
"05-08-2024","35,646.37","35,646.37","35,646.37","35,646.37","","-2.67%"
"02-08-2024","36,624.49","36,624.49","36,624.49","36,624.49","","-1.15%"
"01-08-2024","37,049.70","37,049.70","37,049.70","37,049.70","","0.24%"
"31-07-2024","36,959.48","36,959.48","36,959.48","36,959.48","","0.38%"
"30-07-2024","36,820.47","36,820.47","36,820.47","36,820.47","","0.09%"
"29-07-2024","36,786.30","36,786.30","36,786.30","36,786.30","","0.00%"
"26-07-2024","36,784.48","36,784.48","36,784.48","36,784.48","","1.76%"
"25-07-2024","36,149.40","36,149.40","36,149.40","36,149.40","","-0.03%"
"24-07-2024","36,160.36","36,160.36","36,160.36","36,160.36","","-0.27%"
"23-07-2024","36,257.51","36,257.51","36,257.51","36,257.51","","-0.11%"
"22-07-2024","36,296.55","36,296.55","36,296.55","36,296.55","","-0.09%"
"19-07-2024","36,328.60","36,328.60","36,328.60","36,328.60","","-1.08%"
"18-07-2024","36,723.93","36,723.93","36,723.93","36,723.93","","0.76%"
"16-07-2024","36,445.79","36,445.79","36,445.79","36,445.79","","0.12%"
"15-07-2024","36,403.86","36,403.86","36,403.86","36,403.86","","0.35%"
"12-07-2024","36,278.67","36,278.67","36,278.67","36,278.67","","0.77%"
"11-07-2024","36,000.25","36,000.25","36,000.25","36,000.25","","-0.03%"
"10-07-2024","36,012.82","36,012.82","36,012.82","36,012.82","","-0.45%"
"09-07-2024","36,173.87","36,173.87","36,173.87","36,173.87","","0.47%"
"08-07-2024","36,004.74","36,004.74","36,004.74","36,004.74","","-0.01%"
"05-07-2024","36,009.61","36,009.61","36,009.61","36,009.61","","0.17%"
"03-07-2024","35,947.53","35,947.53","35,947.53","35,947.53","","0.67%"
"02-07-2024","35,706.77","35,706.77","35,706.77","35,706.77","","-0.08%"
"01-07-2024","35,733.58","35,733.58","35,733.58","35,733.58","","0.55%"
"28-06-2024","35,539.16","35,539.16","35,539.16","35,539.16","","-0.13%"
"27-06-2024","35,585.62","35,585.62","35,585.62","35,585.62","","0.74%"
"26-06-2024","35,324.11","35,324.11","35,324.11","35,324.11","","0.62%"
"25-06-2024","35,105.79","35,105.79","35,105.79","35,105.79","","0.78%"
"24-06-2024","34,834.33","34,834.33","34,834.33","34,834.33","","0.16%"
"21-06-2024","34,779.90","34,779.90","34,779.90","34,779.90","","-0.27%"
"20-06-2024","34,873.15","34,873.15","34,873.15","34,873.15","","0.25%"
"19-06-2024","34,786.58","34,786.58","34,786.58","34,786.58","","-0.17%"
"18-06-2024","34,847.24","34,847.24","34,847.24","34,847.24","","0.39%"
"14-06-2024","34,710.67","34,710.67","34,710.67","34,710.67","","0.32%"
"13-06-2024","34,600.19","34,600.19","34,600.19","34,600.19","","0.33%"
"12-06-2024","34,487.88","34,487.88","34,487.88","34,487.88","","0.25%"
"11-06-2024","34,402.00","34,402.00","34,402.00","34,402.00","","0.05%"
"10-06-2024","34,385.84","34,385.84","34,385.84","34,385.84","","-0.13%"
"07-06-2024","34,431.61","34,431.61","34,431.61","34,431.61","","2.05%"
"06-06-2024","33,738.58","33,738.58","33,738.58","33,738.58","","0.89%"
"05-06-2024","33,441.40","33,441.40","33,441.40","33,441.40","","3.36%"
"04-06-2024","32,353.50","32,353.50","32,353.50","32,353.50","","-5.86%"
"03-06-2024","34,369.13","34,369.13","34,369.13","34,369.13","","3.25%"
"31-05-2024","33,285.90","33,285.90","33,285.90","33,285.90","","0.29%"
"30-05-2024","33,190.35","33,190.35","33,190.35","33,190.35","","-0.95%"
"29-05-2024","33,509.23","33,509.23","33,509.23","33,509.23","","-0.80%"
"28-05-2024","33,780.01","33,780.01","33,780.01","33,780.01","","-0.19%"
"27-05-2024","33,845.39","33,845.39","33,845.39","33,845.39","","-0.11%"
"24-05-2024","33,881.75","33,881.75","33,881.75","33,881.75","","-0.04%"
"23-05-2024","33,895.66","33,895.66","33,895.66","33,895.66","","1.64%"
"22-05-2024","33,349.84","33,349.84","33,349.84","33,349.84","","0.36%"
"21-05-2024","33,230.84","33,230.84","33,230.84","33,230.84","","0.12%"
"18-05-2024","33,190.97","33,190.97","33,190.97","33,190.97","","0.16%"
"17-05-2024","33,138.02","33,138.02","33,138.02","33,138.02","","0.28%"
"16-05-2024","33,046.16","33,046.16","33,046.16","33,046.16","","0.94%"
"15-05-2024","32,736.91","32,736.91","32,736.91","32,736.91","","-0.08%"
"14-05-2024","32,762.37","32,762.37","32,762.37","32,762.37","","0.51%"
"13-05-2024","32,594.61","32,594.61","32,594.61","32,594.61","","0.22%"
"10-05-2024","32,522.55","32,522.55","32,522.55","32,522.55","","0.60%"
"09-05-2024","32,329.72","32,329.72","32,329.72","32,329.72","","-1.55%"
"08-05-2024","32,837.65","32,837.65","32,837.65","32,837.65","","0.00%"
"07-05-2024","32,837.71","32,837.71","32,837.71","32,837.71","","-0.61%"
"06-05-2024","33,037.73","33,037.73","33,037.73","33,037.73","","-0.15%"
"03-05-2024","33,086.51","33,086.51","33,086.51","33,086.51","","-0.76%"
"02-05-2024","33,340.20","33,340.20","33,340.20","33,340.20","","0.19%"
"30-04-2024","33,276.41","33,276.41","33,276.41","33,276.41","","-0.17%"
"26-04-2024","33,333.12","33,333.12","33,333.12","33,333.12","","0.32%"
"25-04-2024","33,225.64","33,225.64","33,225.64","33,225.64","","0.75%"
"24-04-2024","32,978.37","32,978.37","32,978.37","32,978.37","","0.15%"
"23-04-2024","32,927.73","32,927.73","32,927.73","32,927.73","","0.14%"
"22-04-2024","32,881.22","32,881.22","32,881.22","32,881.22","","0.86%"
"19-04-2024","32,602.42","32,602.42","32,602.42","32,602.42","","0.69%"
"18-04-2024","32,379.90","32,379.90","32,379.90","32,379.90","","-0.69%"
"16-04-2024","32,603.74","32,603.74","32,603.74","32,603.74","","-0.56%"
"15-04-2024","32,787.15","32,787.15","32,787.15","32,787.15","","-1.10%"
"12-04-2024","33,150.59","33,150.59","33,150.59","33,150.59","","-1.03%"
"10-04-2024","33,495.65","33,495.65","33,495.65","33,495.65","","0.49%"
"09-04-2024","33,332.19","33,332.19","33,332.19","33,332.19","","-0.10%"
"08-04-2024","33,366.87","33,366.87","33,366.87","33,366.87","","0.68%"
"05-04-2024","33,142.19","33,142.19","33,142.19","33,142.19","","0.00%"
"04-04-2024","33,143.59","33,143.59","33,143.59","33,143.59","","0.36%"
"03-04-2024","33,025.82","33,025.82","33,025.82","33,025.82","","-0.08%"
"02-04-2024","33,053.33","33,053.33","33,053.33","33,053.33","","-0.04%"
"01-04-2024","33,066.13","33,066.13","33,066.13","33,066.13","","0.61%"
"28-03-2024","32,867.23","32,867.23","32,867.23","32,867.23","","0.92%"
"27-03-2024","32,568.01","32,568.01","32,568.01","32,568.01","","0.54%"
"26-03-2024","32,392.94","32,392.94","32,392.94","32,392.94","","-0.42%"
"22-03-2024","32,528.43","32,528.43","32,528.43","32,528.43","","0.39%"
"21-03-2024","32,403.60","32,403.60","32,403.60","32,403.60","","0.79%"
"20-03-2024","32,149.17","32,149.17","32,149.17","32,149.17","","0.10%"
"19-03-2024","32,117.30","32,117.30","32,117.30","32,117.30","","-1.08%"
"18-03-2024","32,468.00","32,468.00","32,468.00","32,468.00","","-0.42%"
"16-03-2024","32,603.74","32,603.74","32,603.74","32,603.74","","0.57%"
"15-03-2024","32,420.41","32,420.41","32,420.41","32,420.41","","-0.56%"
"14-03-2024","32,601.49","32,601.49","32,601.49","32,601.49","","0.68%"
"13-03-2024","32,382.22","32,382.22","32,382.22","32,382.22","","-1.51%"
"12-03-2024","32,879.74","32,879.74","32,879.74","32,879.74","","0.01%"
"11-03-2024","32,875.25","32,875.25","32,875.25","32,875.25","","-0.72%"
"07-03-2024","33,112.15","33,112.15","33,112.15","33,112.15","","0.09%"
"06-03-2024","33,083.42","33,083.42","33,083.42","33,083.42","","0.53%"
"05-03-2024","32,910.07","32,910.07","32,910.07","32,910.07","","-0.22%"
"04-03-2024","32,982.68","32,982.68","32,982.68","32,982.68","","0.12%"
"02-03-2024","32,942.63","32,942.63","32,942.63","32,942.63","","0.18%"
"01-03-2024","32,884.29","32,884.29","32,884.29","32,884.29","","1.62%"
"29-02-2024","32,360.25","32,360.25","32,360.25","32,360.25","","0.14%"
"28-02-2024","32,313.70","32,313.70","32,313.70","32,313.70","","-1.11%"
"27-02-2024","32,677.61","32,677.61","32,677.61","32,677.61","","0.34%"
"26-02-2024","32,565.29","32,565.29","32,565.29","32,565.29","","-0.41%"
"23-02-2024","32,698.69","32,698.69","32,698.69","32,698.69","","-0.02%"
"22-02-2024","32,705.70","32,705.70","32,705.70","32,705.70","","0.74%"
"21-02-2024","32,466.65","32,466.65","32,466.65","32,466.65","","-0.64%"
"20-02-2024","32,675.53","32,675.53","32,675.53","32,675.53","","0.35%"
"19-02-2024","32,561.34","32,561.34","32,561.34","32,561.34","","0.37%"
"16-02-2024","32,441.32","32,441.32","32,441.32","32,441.32","","0.61%"
"15-02-2024","32,244.79","32,244.79","32,244.79","32,244.79","","0.35%"
"14-02-2024","32,133.04","32,133.04","32,133.04","32,133.04","","0.45%"
"13-02-2024","31,990.61","31,990.61","31,990.61","31,990.61","","0.59%"
"12-02-2024","31,803.52","31,803.52","31,803.52","31,803.52","","-0.76%"
"09-02-2024","32,048.38","32,048.38","32,048.38","32,048.38","","0.31%"
"08-02-2024","31,950.32","31,950.32","31,950.32","31,950.32","","-0.91%"
"07-02-2024","32,244.22","32,244.22","32,244.22","32,244.22","","0.01%"
"06-02-2024","32,242.59","32,242.59","32,242.59","32,242.59","","0.74%"
"05-02-2024","32,007.18","32,007.18","32,007.18","32,007.18","","-0.38%"
"02-02-2024","32,127.90","32,127.90","32,127.90","32,127.90","","0.72%"
"01-02-2024","31,898.06","31,898.06","31,898.06","31,898.06","","-0.13%"
"31-01-2024","31,939.59","31,939.59","31,939.59","31,939.59","","0.95%"
"30-01-2024","31,640.24","31,640.24","31,640.24","31,640.24","","-0.99%"
"29-01-2024","31,957.05","31,957.05","31,957.05","31,957.05","","1.80%"
"25-01-2024","31,391.07","31,391.07","31,391.07","31,391.07","","-0.47%"
"24-01-2024","31,540.07","31,540.07","31,540.07","31,540.07","","1.01%"
"23-01-2024","31,223.30","31,223.30","31,223.30","31,223.30","","-1.54%"
"20-01-2024","31,712.86","31,712.86","31,712.86","31,712.86","","-0.23%"
"19-01-2024","31,787.24","31,787.24","31,787.24","31,787.24","","0.79%"
"18-01-2024","31,538.40","31,538.40","31,538.40","31,538.40","","-0.51%"
"17-01-2024","31,699.64","31,699.64","31,699.64","31,699.64","","-2.09%"
"16-01-2024","32,376.10","32,376.10","32,376.10","32,376.10","","-0.29%"
"15-01-2024","32,471.80","32,471.80","32,471.80","32,471.80","","0.93%"
"12-01-2024","32,173.66","32,173.66","32,173.66","32,173.66","","1.14%"
"11-01-2024","31,810.18","31,810.18","31,810.18","31,810.18","","0.13%"
"10-01-2024","31,768.30","31,768.30","31,768.30","31,768.30","","0.34%"
"09-01-2024","31,659.81","31,659.81","31,659.81","31,659.81","","0.15%"
"08-01-2024","31,613.01","31,613.01","31,613.01","31,613.01","","-0.91%"
"05-01-2024","31,903.69","31,903.69","31,903.69","31,903.69","","0.24%"
"04-01-2024","31,826.97","31,826.97","31,826.97","31,826.97","","0.66%"
"03-01-2024","31,619.36","31,619.36","31,619.36","31,619.36","","-0.69%"
"02-01-2024","31,837.56","31,837.56","31,837.56","31,837.56","","-0.35%"
"01-01-2024","31,949.36","31,949.36","31,949.36","31,949.36","","0.05%"
"29-12-2023","31,933.93","31,933.93","31,933.93","31,933.93","","-0.22%"
"28-12-2023","32,003.47","32,003.47","32,003.47","32,003.47","","0.57%"
"27-12-2023","31,821.31","31,821.31","31,821.31","31,821.31","","1.00%"
"26-12-2023","31,507.69","31,507.69","31,507.69","31,507.69","","0.43%"
"22-12-2023","31,372.60","31,372.60","31,372.60","31,372.60","","0.44%"
"21-12-2023","31,233.93","31,233.93","31,233.93","31,233.93","","0.50%"
"20-12-2023","31,079.76","31,079.76","31,079.76","31,079.76","","-1.41%"
"19-12-2023","31,525.00","31,525.00","31,525.00","31,525.00","","0.16%"
"18-12-2023","31,474.35","31,474.35","31,474.35","31,474.35","","-0.18%"
"15-12-2023","31,530.19","31,530.19","31,530.19","31,530.19","","1.29%"
"14-12-2023","31,127.60","31,127.60","31,127.60","31,127.60","","1.22%"
"13-12-2023","30,750.95","30,750.95","30,750.95","30,750.95","","0.10%"
"12-12-2023","30,721.59","30,721.59","30,721.59","30,721.59","","-0.43%"
"11-12-2023","30,854.90","30,854.90","30,854.90","30,854.90","","0.13%"
"08-12-2023","30,814.15","30,814.15","30,814.15","30,814.15","","0.33%"
"07-12-2023","30,713.86","30,713.86","30,713.86","30,713.86","","-0.17%"
"06-12-2023","30,767.60","30,767.60","30,767.60","30,767.60","","0.40%"
"05-12-2023","30,646.19","30,646.19","30,646.19","30,646.19","","0.81%"
"04-12-2023","30,398.91","30,398.91","30,398.91","30,398.91","","2.07%"
"01-12-2023","29,783.34","29,783.34","29,783.34","29,783.34","","0.67%"
"30-11-2023","29,585.36","29,585.36","29,585.36","29,585.36","","0.18%"
"29-11-2023","29,531.63","29,531.63","29,531.63","29,531.63","","1.04%"
"28-11-2023","29,227.61","29,227.61","29,227.61","29,227.61","","0.48%"
"24-11-2023","29,087.95","29,087.95","29,087.95","29,087.95","","-0.04%"
"23-11-2023","29,098.74","29,098.74","29,098.74","29,098.74","","-0.05%"
"22-11-2023","29,113.18","29,113.18","29,113.18","29,113.18","","0.14%"
"21-11-2023","29,071.36","29,071.36","29,071.36","29,071.36","","0.45%"
"20-11-2023","28,939.98","28,939.98","28,939.98","28,939.98","","-0.19%"
"17-11-2023","28,995.52","28,995.52","28,995.52","28,995.52","","-0.17%"
"16-11-2023","29,044.66","29,044.66","29,044.66","29,044.66","","0.48%"
"15-11-2023","28,906.70","28,906.70","28,906.70","28,906.70","","1.19%"
"13-11-2023","28,565.95","28,565.95","28,565.95","28,565.95","","-0.42%"
"12-11-2023","28,686.47","28,686.47","28,686.47","28,686.47","","0.52%"
"10-11-2023","28,539.24","28,539.24","28,539.24","28,539.24","","0.15%"
"09-11-2023","28,495.08","28,495.08","28,495.08","28,495.08","","-0.25%"
"08-11-2023","28,565.86","28,565.86","28,565.86","28,565.86","","0.19%"
"07-11-2023","28,511.81","28,511.81","28,511.81","28,511.81","","-0.03%"
"06-11-2023","28,519.25","28,519.25","28,519.25","28,519.25","","0.94%"
"03-11-2023","28,253.09","28,253.09","28,253.09","28,253.09","","0.52%"
"02-11-2023","28,105.75","28,105.75","28,105.75","28,105.75","","0.79%"
"01-11-2023","27,886.24","27,886.24","27,886.24","27,886.24","","-0.47%"
"31-10-2023","28,017.36","28,017.36","28,017.36","28,017.36","","-0.32%"
"30-10-2023","28,107.42","28,107.42","28,107.42","28,107.42","","0.49%"
"27-10-2023","27,969.92","27,969.92","27,969.92","27,969.92","","1.01%"
"26-10-2023","27,690.29","27,690.29","27,690.29","27,690.29","","-1.39%"
"25-10-2023","28,079.26","28,079.26","28,079.26","28,079.26","","-0.75%"
"23-10-2023","28,291.96","28,291.96","28,291.96","28,291.96","","-1.34%"
"20-10-2023","28,674.78","28,674.78","28,674.78","28,674.78","","-0.40%"
"19-10-2023","28,790.88","28,790.88","28,790.88","28,790.88","","-0.23%"
"18-10-2023","28,855.87","28,855.87","28,855.87","28,855.87","","-0.71%"
"17-10-2023","29,061.80","29,061.80","29,061.80","29,061.80","","0.40%"
"16-10-2023","28,944.87","28,944.87","28,944.87","28,944.87","","-0.10%"
"13-10-2023","28,973.14","28,973.14","28,973.14","28,973.14","","-0.22%"
"12-10-2023","29,036.17","29,036.17","29,036.17","29,036.17","","-0.09%"
"11-10-2023","29,061.61","29,061.61","29,061.61","29,061.61","","0.62%"
"10-10-2023","28,883.35","28,883.35","28,883.35","28,883.35","","0.91%"
"09-10-2023","28,622.98","28,622.98","28,622.98","28,622.98","","-0.72%"
"06-10-2023","28,830.08","28,830.08","28,830.08","28,830.08","","0.55%"
"05-10-2023","28,671.97","28,671.97","28,671.97","28,671.97","","0.56%"
"04-10-2023","28,511.13","28,511.13","28,511.13","28,511.13","","-0.47%"
"03-10-2023","28,647.04","28,647.04","28,647.04","28,647.04","","-0.56%"
"29-09-2023","28,807.77","28,807.77","28,807.77","28,807.77","","0.59%"
"28-09-2023","28,639.44","28,639.44","28,639.44","28,639.44","","-0.98%"
"27-09-2023","28,922.43","28,922.43","28,922.43","28,922.43","","0.26%"
"26-09-2023","28,846.47","28,846.47","28,846.47","28,846.47","","-0.05%"
"25-09-2023","28,860.90","28,860.90","28,860.90","28,860.90","","0.00%"
"22-09-2023","28,860.46","28,860.46","28,860.46","28,860.46","","-0.34%"
"21-09-2023","28,960.36","28,960.36","28,960.36","28,960.36","","-0.80%"
"20-09-2023","29,193.69","29,193.69","29,193.69","29,193.69","","-1.15%"
"18-09-2023","29,533.91","29,533.91","29,533.91","29,533.91","","-0.29%"
"15-09-2023","29,620.53","29,620.53","29,620.53","29,620.53","","0.44%"
